chr	start	end	sample	ref_A	ref_T	ref_AT	ref_CpG	read_depth	A_denom	AT_denom	CpG_denom	bin_bp_denom	m6A_count	mCG_count_raw	mCG_count	MSP_bp	nuc_bp	mCG_PASS_n	mCG_EDGE_plus2_n	mCG_FAIL_excess_n	m6A_per_A	m6A_per_AT	mCG_per_CpG	MSP_fraction	nuc_fraction
chr9	46052770	46057770	PAN027Pat_NPC	1506	1625	3131	67	2	3012	6262	134	10000	156	83	83	8738	42024	2	0	0	0.051793	0.024912	0.619403	0.873800	4.202400
chr9	45607770	45612770	PAN027Pat_NPC	1508	1616	3124	67	8	12064	24992	536	40000	278	418	418	15320	369096	8	0	0	0.023044	0.011124	0.779851	0.383000	9.227400
chr9	46757770	46762770	PAN027Pat_NPC	1509	1622	3131	72	9	13581	28179	648	45000	150	467	467	14958	463689	9	0	0	0.011045	0.005323	0.720679	0.332400	10.304200
chr9	46317770	46322770	PAN027Pat_NPC	1516	1629	3145	66	5	7580	15725	330	25000	108	233	233	4930	163695	5	0	0	0.014248	0.006868	0.706061	0.197200	6.547800
chr9	46722770	46727770	PAN027Pat_NPC	1511	1620	3131	72	4	6044	12524	288	20000	169	259	259	6920	94444	4	0	0	0.027962	0.013494	0.899306	0.346000	4.722200
chr9	47467770	47472770	PAN027Pat_NPC	1499	1622	3121	66	7	10493	21847	462	35000	98	390	390	4942	256662	7	0	0	0.009340	0.004486	0.844156	0.141200	7.333200
chr9	45767770	45772770	PAN027Pat_NPC	1515	1617	3132	69	5	7575	15660	345	25000	164	258	258	5375	155435	5	0	0	0.021650	0.010473	0.747826	0.215000	6.217400
chr9	47872770	47877770	PAN027Pat_NPC	1515	1624	3139	68	6	9090	18834	408	30000	387	268	268	15348	216654	6	0	0	0.042574	0.020548	0.656863	0.511600	7.221800
chr9	47027770	47032770	PAN027Pat_NPC	1499	1614	3113	69	4	5996	12452	276	20000	230	232	232	5704	143680	4	0	0	0.038359	0.018471	0.840580	0.285200	7.184000
chr9	47432770	47437770	PAN027Pat_NPC	1509	1626	3135	67	6	9054	18810	402	30000	133	326	326	7416	214206	6	0	0	0.014690	0.007071	0.810945	0.247200	7.140200
chr9	46477770	46482770	PAN027Pat_NPC	1500	1621	3121	71	9	13500	28089	639	45000	820	492	492	68742	379719	9	0	0	0.060741	0.029193	0.769953	1.527600	8.438200
chr9	46882770	46887770	PAN027Pat_NPC	1507	1621	3128	70	6	9042	18768	420	30000	304	358	358	8496	210270	6	0	0	0.033621	0.016198	0.852381	0.283200	7.009000
chr9	46122770	46127770	PAN027Pat_NPC	1519	1617	3136	75	4	6076	12544	300	20000	301	258	258	8952	100804	4	0	0	0.049539	0.023996	0.860000	0.447600	5.040200
chr9	45572770	45577770	PAN027Pat_NPC	1513	1623	3136	68	4	6052	12544	272	20000	124	253	253	3688	99436	4	0	0	0.020489	0.009885	0.930147	0.184400	4.971800
chr9	46282770	46287770	PAN027Pat_NPC	1509	1618	3127	66	4	6036	12508	264	20000	144	220	220	6316	112852	4	0	0	0.023857	0.011513	0.833333	0.315800	5.642600
chr9	45837770	45842770	PAN027Pat_NPC	1518	1625	3143	68	3	4554	9429	204	15000	89	187	187	2124	66885	3	0	0	0.019543	0.009439	0.916667	0.141600	4.459000
chr9	46987770	46992770	PAN027Pat_NPC	1500	1633	3133	67	6	9000	18798	402	30000	142	338	338	5766	190464	6	0	0	0.015778	0.007554	0.840796	0.192200	6.348800
chr9	46547770	46552770	PAN027Pat_NPC	1508	1622	3130	73	4	6032	12520	292	20000	157	247	247	6804	117724	4	0	0	0.026028	0.012540	0.845890	0.340200	5.886200
chr9	46952770	46957770	PAN027Pat_NPC	1509	1627	3136	68	8	12072	25088	544	40000	344	450	450	20160	355168	8	0	0	0.028496	0.013712	0.827206	0.504000	8.879200
chr9	46397770	46402770	PAN027Pat_NPC	1509	1618	3127	71	4	6036	12508	284	20000	78	249	249	3852	120840	4	0	0	0.012922	0.006236	0.876761	0.192600	6.042000
chr9	47257770	47262770	PAN027Pat_NPC	1532	1628	3160	68	4	6128	12640	272	20000	26	238	238	2344	107880	4	0	0	0.004243	0.002057	0.875000	0.117200	5.394000
chr9	47662770	47667770	PAN027Pat_NPC	1527	1623	3150	68	4	6108	12600	272	20000	90	235	235	3028	82384	4	0	0	0.014735	0.007143	0.863971	0.151400	4.119200
chr9	46352770	46357770	PAN027Pat_NPC	1510	1615	3125	69	7	10570	21875	483	35000	439	408	408	23576	217896	7	0	0	0.041533	0.020069	0.844720	0.673600	6.225600
chr9	45907770	45912770	PAN027Pat_NPC	1510	1624	3134	69	8	12080	25072	552	40000	280	477	477	15520	388336	8	0	0	0.023179	0.011168	0.864130	0.388000	9.708400
chr9	45362770	45367770	PAN027Pat_NPC	1506	1634	3140	63	9	13554	28260	567	45000	188	503	503	11646	470385	9	0	0	0.013870	0.006653	0.887125	0.258800	10.453000
chr9	47062770	47067770	PAN027Pat_NPC	1503	1635	3138	63	7	10521	21966	441	35000	563	301	301	47159	234899	7	0	0	0.053512	0.025631	0.682540	1.347400	6.711400
chr9	46617770	46622770	PAN027Pat_NPC	1496	1625	3121	75	5	7480	15605	375	25000	149	329	329	6970	152630	5	0	0	0.019920	0.009548	0.877333	0.278800	6.105200
chr9	47767770	47772770	PAN027Pat_NPC	1526	1622	3148	65	5	7630	15740	325	25000	70	293	293	2050	155865	5	0	0	0.009174	0.004447	0.901538	0.082000	6.234600
chr9	46072770	46077770	PAN027Pat_NPC	1516	1625	3141	67	7	10612	21987	469	35000	367	358	358	16121	238924	7	0	0	0.034583	0.016692	0.763326	0.460600	6.826400
chr9	47327770	47332770	PAN027Pat_NPC	1525	1616	3141	66	1	1525	3141	66	5000	7	56	56	330	7558	1	0	0	0.004590	0.002229	0.848485	0.066000	1.511600
chr9	47732770	47737770	PAN027Pat_NPC	1522	1624	3146	68	6	9132	18876	408	30000	74	374	374	4722	196980	6	0	0	0.008103	0.003920	0.916667	0.157400	6.566000
chr9	46777770	46782770	PAN027Pat_NPC	1510	1621	3131	70	12	18120	37572	840	60000	457	749	749	42480	768612	12	0	0	0.025221	0.012163	0.891667	0.708000	12.810200
chr9	45467770	45472770	PAN027Pat_NPC	1520	1611	3131	68	6	9120	18786	408	30000	218	307	307	9984	163026	6	0	0	0.023904	0.011604	0.752451	0.332800	5.434200
chr9	45872770	45877770	PAN027Pat_NPC	1509	1627	3136	72	3	4527	9408	216	15000	54	180	180	3663	71913	3	0	0	0.011928	0.005740	0.833333	0.244200	4.794200
chr9	47487770	47492770	PAN027Pat_NPC	1514	1625	3139	69	8	12112	25112	552	40000	79	473	473	6480	302368	8	0	0	0.006522	0.003146	0.856884	0.162000	7.559200
chr9	47892770	47897770	PAN027Pat_NPC	1524	1629	3153	64	6	9144	18918	384	30000	337	290	290	20820	242472	6	0	0	0.036855	0.017814	0.755208	0.694000	8.082400
chr9	45432770	45437770	PAN027Pat_NPC	1502	1623	3125	70	6	9012	18750	420	30000	209	369	369	9684	213378	6	0	0	0.023191	0.011147	0.878571	0.322800	7.112600
chr9	46177770	46182770	PAN027Pat_NPC	1506	1623	3129	66	6	9036	18774	396	30000	344	306	306	10278	209802	6	0	0	0.038070	0.018323	0.772727	0.342600	6.993400
chr9	46582770	46587770	PAN027Pat_NPC	1513	1621	3134	71	5	7565	15670	355	25000	77	307	307	2230	136235	5	0	0	0.010178	0.004914	0.864789	0.089200	5.449400
chr9	46142770	46147770	PAN027Pat_NPC	1504	1624	3128	69	6	9024	18768	414	30000	200	340	340	9012	175056	6	0	0	0.022163	0.010656	0.821256	0.300400	5.835200
chr9	47292770	47297770	PAN027Pat_NPC	1503	1629	3132	72	9	13527	28188	648	45000	283	552	552	14985	442881	9	0	0	0.020921	0.010040	0.851852	0.333000	9.841800
chr9	45592770	45597770	PAN027Pat_NPC	1492	1624	3116	65	9	13428	28044	585	45000	157	503	503	10584	370638	9	0	0	0.011692	0.005598	0.859829	0.235200	8.236400
chr9	47802770	47807770	PAN027Pat_NPC	1527	1625	3152	65	4	6108	12608	260	20000	62	232	232	4972	113064	4	0	0	0.010151	0.004918	0.892308	0.248600	5.653200
chr9	46847770	46852770	PAN027Pat_NPC	1506	1630	3136	74	6	9036	18816	444	30000	164	309	309	7698	213900	6	0	0	0.018150	0.008716	0.695946	0.256600	7.130000
chr9	46697770	46702770	PAN027Pat_NPC	1511	1624	3135	70	7	10577	21945	490	35000	375	394	394	19082	289520	7	0	0	0.035454	0.017088	0.804082	0.545200	8.272000
chr9	46407770	46412770	PAN027Pat_NPC	1513	1622	3135	70	8	12104	25080	560	40000	179	462	462	9736	329816	8	0	0	0.014788	0.007137	0.825000	0.243400	8.245400
chr9	46812770	46817770	PAN027Pat_NPC	1512	1618	3130	74	2	3024	6260	148	10000	20	114	114	70	27888	2	0	0	0.006614	0.003195	0.770270	0.007000	2.788800
chr9	47557770	47562770	PAN027Pat_NPC	1517	1635	3152	65	5	7585	15760	325	25000	23	281	281	9535	174190	5	0	0	0.003032	0.001459	0.864615	0.381400	6.967600
chr9	45502770	45507770	PAN027Pat_NPC	1504	1634	3138	64	6	9024	18828	384	30000	229	331	331	9198	205260	6	0	0	0.025377	0.012163	0.861979	0.306600	6.842000
chr9	46212770	46217770	PAN027Pat_NPC	1507	1623	3130	72	2	3014	6260	144	10000	30	129	129	1046	45176	2	0	0	0.009954	0.004792	0.895833	0.104600	4.517600
chr9	45257770	45262770	PAN027Pat_NPC	1524	1618	3142	65	3	4572	9426	195	15000	40	178	178	2127	74004	3	0	0	0.008749	0.004244	0.912821	0.141800	4.933600
chr9	45662770	45667770	PAN027Pat_NPC	1510	1618	3128	72	4	6040	12512	288	20000	294	221	221	11344	95168	4	0	0	0.048675	0.023497	0.767361	0.567200	4.758400
chr9	46917770	46922770	PAN027Pat_NPC	1520	1613	3133	66	5	7600	15665	330	25000	113	216	216	4745	148450	5	0	0	0.014868	0.007214	0.654545	0.189800	5.938000
chr9	46372770	46377770	PAN027Pat_NPC	1514	1620	3134	72	5	7570	15670	360	25000	176	306	306	8925	140085	5	0	0	0.023250	0.011232	0.850000	0.357000	5.603400
chr9	47627770	47632770	PAN027Pat_NPC	1529	1615	3144	69	6	9174	18864	414	30000	186	352	352	11562	201786	6	0	0	0.020275	0.009860	0.850242	0.385400	6.726200
chr9	45927770	45932770	PAN027Pat_NPC	1493	1621	3114	70	4	5972	12456	280	20000	544	171	171	19476	90640	4	0	0	0.091092	0.043674	0.610714	0.973800	4.532000
chr9	47082770	47087770	PAN027Pat_NPC	1511	1613	3124	67	8	12088	24992	536	40000	351	442	442	30000	381264	8	0	0	0.029037	0.014044	0.824627	0.750000	9.531600
chr9	46637770	46642770	PAN027Pat_NPC	1505	1619	3124	75	9	13545	28116	675	45000	84	581	581	9936	432387	9	0	0	0.006202	0.002988	0.860741	0.220800	9.608600
chr9	47787770	47792770	PAN027Pat_NPC	1523	1621	3144	67	4	6092	12576	268	20000	93	148	148	3972	121776	4	0	0	0.015266	0.007395	0.552239	0.198600	6.088800
chr9	45327770	45332770	PAN027Pat_NPC	1518	1609	3127	73	9	13662	28143	657	45000	190	517	517	15894	387702	9	0	0	0.013907	0.006751	0.786910	0.353200	8.615600
chr9	45732770	45737770	PAN027Pat_NPC	1506	1620	3126	68	4	6024	12504	272	20000	163	252	252	3748	76252	4	0	0	0.027058	0.013036	0.926471	0.187400	3.812600
chr9	46037770	46042770	PAN027Pat_NPC	1510	1623	3133	66	2	3020	6266	132	10000	154	65	65	3428	25764	2	0	0	0.050993	0.024577	0.492424	0.342800	2.576400
chr9	47197770	47202770	PAN027Pat_NPC	1507	1621	3128	73	10	15070	31280	730	50000	414	605	605	29740	470260	10	0	0	0.027472	0.013235	0.828767	0.594800	9.405200
chr9	46442770	46447770	PAN027Pat_NPC	1512	1609	3121	69	4	6048	12484	276	20000	66	218	218	2720	92328	4	0	0	0.010913	0.005287	0.789855	0.136000	4.616400
chr9	47187770	47192770	PAN027Pat_NPC	1503	1610	3113	76	4	6012	12452	304	20000	45	244	244	2508	108316	4	0	0	0.007485	0.003614	0.802632	0.125400	5.415800
chr9	45487770	45492770	PAN027Pat_NPC	1501	1626	3127	63	8	12008	25016	504	40000	304	486	486	17920	309592	8	0	0	0.025316	0.012152	0.964286	0.448000	7.739800
chr9	47592770	47597770	PAN027Pat_NPC	1517	1626	3143	69	4	6068	12572	276	20000	54	191	191	4464	104132	4	0	0	0.008899	0.004295	0.692029	0.223200	5.206600
chr9	45892770	45897770	PAN027Pat_NPC	1513	1615	3128	73	4	6052	12512	292	20000	335	248	248	10068	124156	4	0	0	0.055354	0.026774	0.849315	0.503400	6.207800
chr9	46002770	46007770	PAN027Pat_NPC	1508	1629	3137	72	3	4524	9411	216	15000	560	22	22	7842	37158	3	0	0	0.123784	0.059505	0.101852	0.522800	2.477200
chr9	47152770	47157770	PAN027Pat_NPC	1509	1629	3138	66	7	10563	21966	462	35000	370	351	351	16394	243075	7	0	0	0.035028	0.016844	0.759740	0.468400	6.945000
chr9	46707770	46712770	PAN027Pat_NPC	1499	1621	3120	74	5	7495	15600	370	25000	220	320	320	6630	149070	5	0	0	0.029353	0.014103	0.864865	0.265200	5.962800
chr9	47857770	47862770	PAN027Pat_NPC	1517	1619	3136	69	5	7585	15680	345	25000	109	291	291	3480	159850	5	0	0	0.014370	0.006952	0.843478	0.139200	6.394000
chr9	45292770	45297770	PAN027Pat_NPC	1514	1604	3118	62	2	3028	6236	124	10000	63	95	95	1278	22514	2	0	0	0.020806	0.010103	0.766129	0.127800	2.251400
chr9	45802770	45807770	PAN027Pat_NPC	1516	1622	3138	64	6	9096	18828	384	30000	144	343	343	9096	198852	6	0	0	0.015831	0.007648	0.893229	0.303200	6.628400
chr9	47417770	47422770	PAN027Pat_NPC	1500	1629	3129	64	8	12000	25032	512	40000	279	409	409	14896	374248	8	0	0	0.023250	0.011146	0.798828	0.372400	9.356200
chr9	47822770	47827770	PAN027Pat_NPC	1518	1629	3147	65	7	10626	22029	455	35000	178	375	375	11207	309337	7	0	0	0.016751	0.008080	0.824176	0.320200	8.838200
chr9	46107770	46112770	PAN027Pat_NPC	1503	1618	3121	67	4	6012	12484	268	20000	256	201	201	5048	87820	4	0	0	0.042582	0.020506	0.750000	0.252400	4.391000
chr9	46512770	46517770	PAN027Pat_NPC	1512	1620	3132	68	8	12096	25056	544	40000	341	466	466	34208	434752	8	0	0	0.028191	0.013610	0.856618	0.855200	10.868800
chr9	45557770	45562770	PAN027Pat_NPC	1515	1616	3131	64	5	7575	15655	320	25000	134	289	289	3735	166825	5	0	0	0.017690	0.008560	0.903125	0.149400	6.673000
chr9	45962770	45967770	PAN027Pat_NPC	1509	1620	3129	68	2	3018	6258	136	10000	359	82	82	7968	32428	2	0	0	0.118953	0.057367	0.602941	0.796800	3.242800
chr9	47222770	47227770	PAN027Pat_NPC	1499	1618	3117	72	9	13491	28053	648	45000	399	546	546	55287	390375	9	0	0	0.029575	0.014223	0.842593	1.228600	8.675000
chr9	45522770	45527770	PAN027Pat_NPC	1518	1622	3140	66	6	9108	18840	396	30000	99	346	346	14364	210276	6	0	0	0.010870	0.005255	0.873737	0.478800	7.009200
chr9	46267770	46272770	PAN027Pat_NPC	1507	1620	3127	67	6	9042	18762	402	30000	383	320	320	15918	164082	6	0	0	0.042358	0.020414	0.796020	0.530600	5.469400
chr9	46672770	46677770	PAN027Pat_NPC	1506	1620	3126	76	1	1506	3126	76	5000	4	57	57	101	6258	1	0	0	0.002656	0.001280	0.750000	0.020200	1.251600
chr9	47927770	47932770	PAN027Pat_NPC	1525	1605	3130	61	2	3050	6260	122	10000	68	102	102	1804	51294	2	0	0	0.022295	0.010863	0.836066	0.180400	5.129400
chr9	46232770	46237770	PAN027Pat_NPC	1504	1620	3124	70	2	3008	6248	140	10000	111	122	122	1412	18740	2	0	0	0.036902	0.017766	0.871429	0.141200	1.874000
chr9	47382770	47387770	PAN027Pat_NPC	1506	1625	3131	69	3	4518	9393	207	15000	38	165	165	8373	68550	3	0	0	0.008411	0.004046	0.797101	0.558200	4.570000
chr9	46937770	46942770	PAN027Pat_NPC	1511	1621	3132	72	5	7555	15660	360	25000	103	330	330	5600	166445	5	0	0	0.013633	0.006577	0.916667	0.224000	6.657800
chr9	45627770	45632770	PAN027Pat_NPC	1509	1621	3130	69	7	10563	21910	483	35000	230	440	440	15421	259616	7	0	0	0.021774	0.010497	0.910973	0.440600	7.417600
chr9	47647770	47652770	PAN027Pat_NPC	1517	1614	3131	67	3	4551	9393	201	15000	58	160	160	1188	55179	3	0	0	0.012744	0.006175	0.796020	0.079200	3.678600
chr9	46337770	46342770	PAN027Pat_NPC	1508	1624	3132	69	6	9048	18792	414	30000	416	310	310	17472	188712	6	0	0	0.045977	0.022137	0.748792	0.582400	6.290400
chr9	47497770	47502770	PAN027Pat_NPC	1518	1621	3139	62	5	7590	15695	310	25000	94	253	253	3350	126600	5	0	0	0.012385	0.005989	0.816129	0.134000	5.064000
chr9	46742770	46747770	PAN027Pat_NPC	1507	1621	3128	68	5	7535	15640	340	25000	317	321	321	14160	167465	5	0	0	0.042070	0.020269	0.944118	0.566400	6.698600
chr9	45787770	45792770	PAN027Pat_NPC	1507	1616	3123	71	7	10549	21861	497	35000	224	430	430	11102	282968	7	0	0	0.021234	0.010247	0.865191	0.317200	8.084800
chr9	46302770	46307770	PAN027Pat_NPC	1511	1618	3129	70	5	7555	15645	350	25000	166	266	266	6010	124695	5	0	0	0.021972	0.010610	0.760000	0.240400	4.987800
chr9	47047770	47052770	PAN027Pat_NPC	1504	1612	3116	74	4	6016	12464	296	20000	104	208	208	1644	101216	4	0	0	0.017287	0.008344	0.702703	0.082200	5.060800
chr9	45347770	45352770	PAN027Pat_NPC	1493	1637	3130	66	2	2986	6260	132	10000	50	105	105	932	39896	2	0	0	0.016745	0.007987	0.795455	0.093200	3.989600
chr9	47452770	47457770	PAN027Pat_NPC	1498	1643	3141	64	3	4494	9423	192	15000	44	152	152	2229	78510	3	0	0	0.009791	0.004669	0.791667	0.148600	5.234000
chr9	45752770	45757770	PAN027Pat_NPC	1511	1623	3134	65	6	9066	18804	390	30000	157	329	329	5118	157320	6	0	0	0.017317	0.008349	0.843590	0.170600	5.244000
chr9	46057770	46062770	PAN027Pat_NPC	1513	1615	3128	69	6	9078	18768	414	30000	710	213	213	27036	206676	6	0	0	0.078211	0.037830	0.514493	0.901200	6.889200
chr9	46462770	46467770	PAN027Pat_NPC	1500	1620	3120	71	6	9000	18720	426	30000	279	350	350	17040	177750	6	0	0	0.031000	0.014904	0.821596	0.568000	5.925000
chr9	47717770	47722770	PAN027Pat_NPC	1530	1618	3148	63	5	7650	15740	315	25000	202	213	213	13065	142550	5	0	0	0.026405	0.012834	0.676190	0.522600	5.702000
chr9	45857770	45862770	PAN027Pat_NPC	1517	1622	3139	69	2	3034	6278	138	10000	27	133	133	366	25286	2	0	0	0.008899	0.004301	0.963768	0.036600	2.528600
chr9	47877770	47882770	PAN027Pat_NPC	1521	1627	3148	64	8	12168	25184	512	40000	270	406	406	16672	372408	8	0	0	0.022189	0.010721	0.792969	0.416800	9.310200
chr9	47117770	47122770	PAN027Pat_NPC	1501	1628	3129	62	5	7505	15645	310	25000	66	175	175	2075	108110	5	0	0	0.008794	0.004219	0.564516	0.083000	4.324400
chr9	45417770	45422770	PAN027Pat_NPC	1509	1616	3125	67	5	7545	15625	335	25000	57	307	307	4965	136545	5	0	0	0.007555	0.003648	0.916418	0.198600	5.461800
chr9	47522770	47527770	PAN027Pat_NPC	1524	1619	3143	62	7	10668	22001	434	35000	144	310	310	6398	203602	7	0	0	0.013498	0.006545	0.714286	0.182800	5.817200
chr9	45822770	45827770	PAN027Pat_NPC	1513	1621	3134	69	3	4539	9402	207	15000	86	168	168	3600	86364	3	0	0	0.018947	0.009147	0.811594	0.240000	5.757600
chr9	46567770	46572770	PAN027Pat_NPC	1500	1623	3123	70	5	7500	15615	350	25000	84	304	304	8010	155490	5	0	0	0.011200	0.005379	0.868571	0.320400	6.219600
chr9	46972770	46977770	PAN027Pat_NPC	1510	1623	3133	68	5	7550	15665	340	25000	75	274	274	2450	168785	5	0	0	0.009934	0.004788	0.805882	0.098000	6.751400
chr9	46127770	46132770	PAN027Pat_NPC	1508	1629	3137	69	5	7540	15685	345	25000	291	290	290	13505	144160	5	0	0	0.038594	0.018553	0.840580	0.540200	5.766400
chr9	46532770	46537770	PAN027Pat_NPC	1514	1622	3136	67	7	10598	21952	469	35000	110	379	379	11235	308994	7	0	0	0.010379	0.005011	0.808102	0.321000	8.828400
chr9	47277770	47282770	PAN027Pat_NPC	1507	1616	3123	71	3	4521	9369	213	15000	47	185	185	1377	69333	3	0	0	0.010396	0.005017	0.868545	0.091800	4.622200
chr9	45577770	45582770	PAN027Pat_NPC	1512	1620	3132	67	5	7560	15660	335	25000	150	312	312	7620	158425	5	0	0	0.019841	0.009579	0.931343	0.304800	6.337000
chr9	47682770	47687770	PAN027Pat_NPC	1522	1621	3143	60	6	9132	18858	360	30000	92	167	167	6114	172602	6	0	0	0.010074	0.004879	0.463889	0.203800	5.753400
chr9	45982770	45987770	PAN027Pat_NPC	1501	1610	3111	68	4	6004	12444	272	20000	828	65	65	23672	71708	4	0	0	0.137908	0.066538	0.238971	1.183600	3.585400
chr9	45222770	45227770	PAN027Pat_NPC	1527	1620	3147	64	7	10689	22029	448	35000	163	389	389	14357	280175	7	0	0	0.015249	0.007399	0.868304	0.410200	8.005000
chr9	47242770	47247770	PAN027Pat_NPC	1517	1627	3144	71	2	3034	6288	142	10000	13	96	96	218	34702	2	0	0	0.004285	0.002067	0.676056	0.021800	3.470200
chr9	47947770	47952770	PAN027Pat_NPC	1528	1614	3142	59	5	7640	15710	295	25000	96	209	209	4495	190260	5	0	0	0.012565	0.006111	0.708475	0.179800	7.610400
chr9	45382770	45387770	PAN027Pat_NPC	1510	1622	3132	64	11	16610	34452	704	55000	257	590	590	18964	650133	11	0	0	0.015473	0.007460	0.838068	0.344800	11.820600
chr9	47797770	47802770	PAN027Pat_NPC	1523	1620	3143	71	4	6092	12572	284	20000	62	261	261	3164	111160	4	0	0	0.010177	0.004932	0.919014	0.158200	5.558000
chr9	46092770	46097770	PAN027Pat_NPC	1510	1621	3131	67	8	12080	25048	536	40000	124	423	423	6848	291992	8	0	0	0.010265	0.004950	0.789179	0.171200	7.299800
chr9	46602770	46607770	PAN027Pat_NPC	1503	1629	3132	79	5	7515	15660	395	25000	38	342	342	1240	159850	5	0	0	0.005057	0.002427	0.865823	0.049600	6.394000
chr9	47347770	47352770	PAN027Pat_NPC	1515	1616	3131	73	9	13635	28179	657	45000	195	575	575	15309	404604	9	0	0	0.014301	0.006920	0.875190	0.340200	8.991200
chr9	45647770	45652770	PAN027Pat_NPC	1526	1619	3145	72	9	13734	28305	648	45000	403	564	563	24678	410112	8	1	0	0.029343	0.014238	0.868827	0.548400	9.113600
chr9	47752770	47757770	PAN027Pat_NPC	1527	1619	3146	68	8	12216	25168	544	40000	74	448	448	2424	317592	8	0	0	0.006058	0.002940	0.823529	0.060600	7.939800
chr9	45497770	45502770	PAN027Pat_NPC	1505	1616	3121	68	6	9030	18726	408	30000	75	359	359	5664	254370	6	0	0	0.008306	0.004005	0.879902	0.188800	8.479000
chr9	47312770	47317770	PAN027Pat_NPC	1496	1633	3129	65	1	1496	3129	65	5000	57	35	35	568	13286	1	0	0	0.038102	0.018217	0.538462	0.113600	2.657200
chr9	46357770	46362770	PAN027Pat_NPC	1505	1629	3134	66	4	6020	12536	264	20000	102	224	224	4512	108280	4	0	0	0.016944	0.008137	0.848485	0.225600	5.414000
chr9	46762770	46767770	PAN027Pat_NPC	1507	1615	3122	75	13	19591	40586	975	65000	207	794	794	16432	812084	13	0	0	0.010566	0.005100	0.814359	0.252800	12.493600
chr9	45452770	45457770	PAN027Pat_NPC	1503	1629	3132	69	8	12024	25056	552	40000	178	481	481	9920	310080	8	0	0	0.014804	0.007104	0.871377	0.248000	7.752000
chr9	47067770	47072770	PAN027Pat_NPC	1498	1637	3135	69	8	11984	25080	552	40000	699	444	444	50696	324344	8	0	0	0.058328	0.027871	0.804348	1.267400	8.108600
chr9	47472770	47477770	PAN027Pat_NPC	1494	1620	3114	67	7	10458	21798	469	35000	106	397	397	8834	302470	7	0	0	0.010136	0.004863	0.846482	0.252400	8.642000
chr9	46162770	46167770	PAN027Pat_NPC	1520	1617	3137	67	5	7600	15685	335	25000	186	267	267	7080	136210	5	0	0	0.024474	0.011858	0.797015	0.283200	5.448400
chr9	45717770	45722770	PAN027Pat_NPC	1503	1621	3124	66	3	4509	9372	198	15000	155	173	173	4320	54903	3	0	0	0.034376	0.016539	0.873737	0.288000	3.660200
chr9	46867770	46872770	PAN027Pat_NPC	1516	1617	3133	71	7	10612	21931	497	35000	272	362	362	23842	287413	7	0	0	0.025631	0.012403	0.728370	0.681200	8.211800
chr9	46427770	46432770	PAN027Pat_NPC	1512	1615	3127	69	6	9072	18762	414	30000	212	336	336	6180	182214	6	0	0	0.023369	0.011299	0.811594	0.206000	6.073800
chr9	46832770	46837770	PAN027Pat_NPC	1507	1621	3128	68	5	7535	15640	340	25000	167	321	321	8310	134975	5	0	0	0.022163	0.010678	0.944118	0.332400	5.399000
chr9	47577770	47582770	PAN027Pat_NPC	1519	1627	3146	73	4	6076	12584	292	20000	20	194	194	660	70900	4	0	0	0.003292	0.001589	0.664384	0.033000	3.545000
chr9	45877770	45882770	PAN027Pat_NPC	1514	1621	3135	72	3	4542	9405	216	15000	94	193	193	2232	53352	3	0	0	0.020696	0.009995	0.893519	0.148800	3.556800
chr9	47137770	47142770	PAN027Pat_NPC	1510	1627	3137	65	6	9060	18822	390	30000	105	336	336	3690	176310	6	0	0	0.011589	0.005579	0.861538	0.123000	5.877000
chr9	47542770	47547770	PAN027Pat_NPC	1516	1618	3134	57	5	7580	15670	285	25000	250	241	241	8480	114680	5	0	0	0.032982	0.015954	0.845614	0.339200	4.587200
chr9	46587770	46592770	PAN027Pat_NPC	1509	1620	3129	68	4	6036	12516	272	20000	108	225	225	2880	112128	4	0	0	0.017893	0.008629	0.827206	0.144000	5.606400
chr9	46992770	46997770	PAN027Pat_NPC	1499	1630	3129	62	3	4497	9387	186	15000	114	157	157	3129	60336	3	0	0	0.025350	0.012144	0.844086	0.208600	4.022400
chr9	45277770	45282770	PAN027Pat_NPC	1518	1619	3137	64	4	6072	12548	256	20000	287	210	210	10148	76892	4	0	0	0.047266	0.022872	0.820312	0.507400	3.844600
chr9	45682770	45687770	PAN027Pat_NPC	1495	1620	3115	69	9	13455	28035	621	45000	330	415	415	19044	290439	9	0	0	0.024526	0.011771	0.668277	0.423200	6.454200
chr9	47807770	47812770	PAN027Pat_NPC	1527	1627	3154	62	7	10689	22078	434	35000	179	389	389	11298	283262	7	0	0	0.016746	0.008108	0.896313	0.322800	8.093200
chr9	45242770	45247770	PAN027Pat_NPC	1517	1627	3144	59	5	7585	15720	295	25000	98	244	244	3445	161460	5	0	0	0.012920	0.006234	0.827119	0.137800	6.458400
chr9	46392770	46397770	PAN027Pat_NPC	1513	1618	3131	70	4	6052	12524	280	20000	40	248	248	2428	107432	4	0	0	0.006609	0.003194	0.885714	0.121400	5.371600
chr9	46902770	46907770	PAN027Pat_NPC	1510	1616	3126	74	4	6040	12504	296	20000	26	264	264	2368	100668	4	0	0	0.004305	0.002079	0.891892	0.118400	5.033400
chr9	45947770	45952770	PAN027Pat_NPC	1506	1625	3131	64	4	6024	12524	256	20000	986	156	156	30760	106936	4	0	0	0.163679	0.078729	0.609375	1.538000	5.346800
